Product ID [Non Editable]	Variant ID [Non Editable]	Product Type [Non Editable]	Product Page	Product URL	Title	Description	SKU	Option Name 1	Option Value 1	Option Name 2	Option Value 2	Option Name 3	Option Value 3	Option Name 4	Option Value 4	Option Name 5	Option Value 5	Option Name 6	Option Value 6	Price	Sale Price	On Sale	Stock	Categories	Tags	Weight	Length	Width	Height	Visible
	861724ce-052d-4834-bb28-6c3694fc6a81		the-cheese-store			Italian Parmesan Reggiano.	SQ9327825	Options	Cubed											27.45	0	No	Unlimited	/All cheeses		0	0	0	0	
6314c2ff8fa7f80b1bd4bff5	48c00f4e-dd70-4f04-a803-3a5819bd72ea	PHYSICAL	the-cheese-store	garlic-basil-3fwg7	Garlic BASIL	1 LB	SQ4580241													24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c000	712dabf5-4b39-481d-a1b8-235bd22552a6	PHYSICAL	the-cheese-store	garlic-basil-gapks-24xay-5tn6a-6hmn5-tjbtp	DILL Havarti	1 LB	SQ2346511													24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c005	7d8e05cb-3715-426c-bba9-a93304452f84	PHYSICAL	the-cheese-store	garlic-basil-gapks-24xay-5tn6a-6hmn5-ztc3j-ct3k2	Parsley & CHIVE	1 LB	SQ3361683													24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c00a	17a82224-cc52-4238-805c-ed3d8f240a76	PHYSICAL	the-cheese-store	garlic-basil-gapks-24xay-5tn6a-6hmn5-ztc3j-j335z-sb4kf	Tomato OLIVE	1 LB	SQ1685630													24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4bffb	9918531c-77e0-4314-a5d7-5fccf9bd8224	PHYSICAL	the-cheese-store	garlic-basil-gapks-24xay-xatgj	Cheddar BLUE	1 LB	SQ3575130													24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c0da	be6abb6f-be60-40e8-9277-7ff2500441dd	PHYSICAL	the-cheese-store	halloumi-53t75	Halloumi	1 LB	SQ7633380													17.6	0	No	Unlimited	/Flavored cheese		0	0	0	0	Yes
64b700818cc53c16015a5107	ca993802-c412-4f0d-98e4-8b5560fa435e	PHYSICAL	the-cheese-store	hoop-cheese	HOOP Cheese	1LB	SQ2302340													16.5	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c053	2449b65f-e3aa-426d-a4bb-42bae842ffad	PHYSICAL	the-cheese-store	lacy-swiss-gfah8	LACY SWISS	LACY SWISS.	SQ3655465	Options	Sliced											19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	Yes
	7b6a852f-9e3b-4938-9c01-0f7baf5e3df0		the-cheese-store			LACY SWISS.	SQ0155882	Options	Cubed											19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	
6314c2ff8fa7f80b1bd4c059	cd1bbf96-8494-4317-affb-3ba666261ffe	PHYSICAL	the-cheese-store	lacy-swiss-swg2a-2wrpy	Paneer	Paneer.	SQ5634465													19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c063	af317478-9869-4c97-8f6a-67d1a7be5bdd	PHYSICAL	the-cheese-store	lacy-swiss-swg2a-bt5l2-brbe7-6xjsh	SKIM MILK Mozzarella	SKIM MILK Mozzarella.	SQ6299578	Options	Sliced											19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	Yes
	628fe3c3-46c1-4c5d-8824-5b58cb415d96		the-cheese-store			SKIM MILK Mozzarella.	SQ4120217	Options	Cubed											19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	
6314c2ff8fa7f80b1bd4c05e	3d3470de-77e0-4b5f-8cf8-bd5dee0a8c6b	PHYSICAL	the-cheese-store	lacy-swiss-swg2a-bt5l2-mkbj6	LOW FAT Muenster	LOW FAT Muenster.	SQ2397564	Options	Sliced											19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	Yes
	628f1985-4bb0-4be4-af17-5b03ec7218aa		the-cheese-store			LOW FAT Muenster.	SQ1655210	Options	Cubed											19.75	0	No	Unlimited	/Low fat cheese		0	0	0	0	
6314c2ff8fa7f80b1bd4c0cb	af1db284-8e1c-48a4-80a4-16720aeee49f	PHYSICAL	the-cheese-store	marble-cheese-clmbk	Marble Cheese	1 LB	SQ3476323													17.6	0	No	Unlimited	/Flavored cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c0c5	f363611b-0e6d-4b94-bfb4-adb07bae70f8	PHYSICAL	the-cheese-store	medium-cheddar-x7sh6	Medium Cheddar	1 LB	SQ1775802													17.6	0	No	Unlimited	/Flavored cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c0d5	e4f2662c-11c5-4361-849a-c39e8fba7e78	PHYSICAL	the-cheese-store	pecorino-romano-glgrk	Pecorino Romano	1 LB	SQ2824558													27.5	0	No	Unlimited	/Imported cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c02e	3b4f4920-d24b-4249-b16f-8c0f7aaf6080	PHYSICAL	the-cheese-store	pepper-jack-gwgmg	Pepper JACK	1 LB	SQ4519255	Options	Sliced											24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
	43d2af19-eb67-461a-a34a-e9e3cabc1d88		the-cheese-store			Pepper JACK.	SQ2089935	Options	Cubed											24.15	0	No	Unlimited	/All cheeses		0	0	0	0	
6314c2ff8fa7f80b1bd4c039	604e83fd-c325-4582-acb6-860868cfa19d	PHYSICAL	the-cheese-store	pepper-jack-z9rt2-bnc5y-l6tx6-d2xc5-lknmn-mjpz4	Chipotle	1 LB	SQ8274762													24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c034	40590e02-8c4d-4912-b260-6ef9e5a001e5	PHYSICAL	the-cheese-store	pepper-jack-z9rt2-bnc5y-l6tx6-heehf	Jalapeño Cilantro	1 LB	SQ0505322	Options	Sliced											24.15	0	No	Unlimited	/All cheeses		0	0	0	0	Yes
	051a8b3e-7673-4d57-9cfe-14f2c3a766d0		the-cheese-store			Jalapeño Cilantro.	SQ1558307	Options	Cubed											24.15	0	No	Unlimited	/All cheeses		0	0	0	0	
64c1519b1b0566771bdc9122	413f9ee4-0047-498f-a47e-91fb664ce5cc	PHYSICAL	the-cheese-store	personal-pizza	Personal PIZZA	Personal Pizza	SQ0654066	Dough Type	Regular											18	0	No	Unlimited	/Pizza		0	0	0	0	Yes
	4c50cdf6-d59f-401f-ba8b-68f964a79269		the-cheese-store			Personal PIZZA.	SQ8585969	Dough Type	Gluten-Free											20	0	No	Unlimited	/Pizza		0	0	0	0	
	99af8de7-8d5e-4da7-8e2f-8d53696cee44		the-cheese-store			Personal PIZZA.	SQ0289720	Dough Type	Cauliflower											18	0	No	Unlimited	/Pizza		0	0	0	0	
6314c2ff8fa7f80b1bd4c0c0	42e17f64-6263-4344-ae67-aee3e53ea337	PHYSICAL	the-cheese-store	raw-milk-cheddar-x79lm	RAW MILK Cheddar	1 LB	SQ7456357													17.6	0	No	Unlimited	/Flavored cheese		0	0	0	0	Yes
6314c2ff8fa7f80b1bd4c0bb	73e9549c-92ae-49d2-af72-606dbf0fabd4	PHYSICAL	the-cheese-store	sharp-cheddar-dhlwt	SHARP Cheddar	1 LB	SQ6742842													17.6	0	No	Unlimited	/Flavored cheese		0	0	0	0	Yes
